sample_id,scenario,true_K,method,display_name,set_rmse,set_mae,k_hat,k_acc,k_abs_err,outlier_5deg
U6_coherent_K2#0067,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.7998576983629795,0.7974512252808736,2,1.0,0,0.0
U6_coherent_K2#0068,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.0802148342156095,0.0632517174238471,2,1.0,0,0.0
U6_coherent_K2#0069,U6_coherent_K2,2,FROST-DOA,FROST-DOA,17.6782568957241,12.585862394165227,4,0.0,2,1.0
U6_coherent_K2#0070,U6_coherent_K2,2,FROST-DOA,FROST-DOA,3.174604056375706,3.1183444468544144,2,1.0,0,0.0
U6_coherent_K2#0071,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.2739202143377939,0.2287749112148578,2,1.0,0,0.0
U6_coherent_K2#0072,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.513927021752733,0.5044284888314938,2,1.0,0,0.0
U6_coherent_K2#0073,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.45458319458662,0.4356407243351281,2,1.0,0,0.0
U6_coherent_K2#0074,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.7677012651536519,0.7494999064609749,2,1.0,0,0.0
U6_coherent_K2#0075,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.306304090538246,0.299015993702767,2,1.0,0,0.0
U6_coherent_K2#0076,U6_coherent_K2,2,FROST-DOA,FROST-DOA,17.68182099512424,12.757106449529072,4,0.0,2,1.0
U6_coherent_K2#0077,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.5149580377485339,0.4943429493548876,2,1.0,0,0.0
U6_coherent_K2#0078,U6_coherent_K2,2,FROST-DOA,FROST-DOA,2.468328504267113,2.4254840477938227,2,1.0,0,0.0
U6_coherent_K2#0079,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.3907386261832569,0.3721889893116206,2,1.0,0,0.0
U6_coherent_K2#0080,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.3488548319148072,0.3358931143218583,2,1.0,0,0.0
U6_coherent_K2#0081,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.151157814207307,1.1465534485088966,2,1.0,0,0.0
U6_coherent_K2#0082,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.4181080003396769,0.408448482782318,2,1.0,0,0.0
U6_coherent_K2#0083,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.0637073122457164,1.0383391451137136,2,1.0,0,0.0
U6_coherent_K2#0084,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.060403471385172,1.0076521933377016,2,1.0,0,0.0
U6_coherent_K2#0085,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.396605039837743,0.3477550483428722,2,1.0,0,0.0
U6_coherent_K2#0086,U6_coherent_K2,2,FROST-DOA,FROST-DOA,2.2139528161434705,2.196529506175775,2,1.0,0,0.0
U6_coherent_K2#0087,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.6699643702761086,0.6415501178261511,2,1.0,0,0.0
U6_coherent_K2#0088,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.6216528796409394,0.4592348974295648,2,1.0,0,0.0
U6_coherent_K2#0089,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.0767085757105646,0.0699293266373435,2,1.0,0,0.0
U6_coherent_K2#0090,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.0018786920985918,0.9327223373596744,2,1.0,0,0.0
U6_coherent_K2#0091,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.2243127808403337,0.2243075831057766,2,1.0,0,0.0
U6_coherent_K2#0092,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.910843536724898,0.674759726485044,2,1.0,0,0.0
U6_coherent_K2#0093,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.2370557763534781,0.2242274700940518,2,1.0,0,0.0
U6_coherent_K2#0094,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.235374252514413,0.9150003187965368,2,1.0,0,0.0
U6_coherent_K2#0095,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.0674857322468818,0.067350495132306,2,1.0,0,0.0
U6_coherent_K2#0096,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.0130095335198066,1.0121921747828386,2,1.0,0,0.0
U6_coherent_K2#0097,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.4184445324090594,0.3266270849025083,2,1.0,0,0.0
U6_coherent_K2#0098,U6_coherent_K2,2,FROST-DOA,FROST-DOA,1.2434911166425748,1.0867343981229671,2,1.0,0,0.0
U6_coherent_K2#0099,U6_coherent_K2,2,FROST-DOA,FROST-DOA,0.7620810811200618,0.6480427925157999,2,1.0,0,0.0
U7_coherent_K3#0000,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.619684819968761,2.932778594700572,3,1.0,0,0.0
U7_coherent_K3#0001,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.8120143720626368,0.625009056556299,3,1.0,0,0.0
U7_coherent_K3#0002,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.248539326382201,1.080978107007413,3,1.0,0,0.0
U7_coherent_K3#0003,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.084900228157675,2.0715285299243,3,1.0,0,0.0
U7_coherent_K3#0004,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.5125839127029388,0.3918727477127432,3,1.0,0,0.0
U7_coherent_K3#0005,U7_coherent_K3,3,FROST-DOA,FROST-DOA,4.89054124944644,4.414796864041018,3,1.0,0,0.0
U7_coherent_K3#0006,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.4612471224028633,0.4516384461677679,3,1.0,0,0.0
U7_coherent_K3#0007,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.8744898823730067,2.6218583631303853,3,1.0,0,0.0
U7_coherent_K3#0008,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.1578618090338388,0.9789928545367592,3,1.0,0,0.0
U7_coherent_K3#0009,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.7071118612044296,0.6790885498357241,3,1.0,0,0.0
U7_coherent_K3#0010,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.4397252680956525,1.9775874442505688,3,1.0,0,0.0
U7_coherent_K3#0011,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.2576625788944606,1.214690386957838,3,1.0,0,0.0
U7_coherent_K3#0012,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.4819327931633457,1.4799269375108934,3,1.0,0,0.0
U7_coherent_K3#0013,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6633943864367963,0.4747553913965916,3,1.0,0,0.0
U7_coherent_K3#0014,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.663195668413852,7.745753179541955,4,0.0,1,1.0
U7_coherent_K3#0015,U7_coherent_K3,3,FROST-DOA,FROST-DOA,14.643066364724824,10.280740725268302,2,0.0,1,1.0
U7_coherent_K3#0016,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9945319942056632,0.9916847009210727,3,1.0,0,0.0
U7_coherent_K3#0017,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.7001948302574935,0.5380028588458151,3,1.0,0,0.0
U7_coherent_K3#0018,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.3310133963625455,0.2696206910560826,3,1.0,0,0.0
U7_coherent_K3#0019,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.947779041979382,0.9312180887317544,3,1.0,0,0.0
U7_coherent_K3#0020,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.625273581821292,7.365347699106939,4,0.0,1,1.0
U7_coherent_K3#0021,U7_coherent_K3,3,FROST-DOA,FROST-DOA,8.511496815708657,6.0086549741510895,3,1.0,0,1.0
U7_coherent_K3#0022,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.8203817963566329,1.580130096987712,3,1.0,0,0.0
U7_coherent_K3#0023,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6850092327216928,0.5882535765557627,3,1.0,0,0.0
U7_coherent_K3#0024,U7_coherent_K3,3,FROST-DOA,FROST-DOA,15.265161346672508,11.62201735650098,2,0.0,1,1.0
U7_coherent_K3#0025,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.7768247635533565,1.4005536295949998,3,1.0,0,0.0
U7_coherent_K3#0026,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.1224522686468004,1.1120230757550544,3,1.0,0,0.0
U7_coherent_K3#0027,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.011654811789918,1.4968545736981012,3,1.0,0,0.0
U7_coherent_K3#0028,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.483312973495375,1.9388822332964064,3,1.0,0,0.0
U7_coherent_K3#0029,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.4259461577923586,0.3987156397692131,3,1.0,0,0.0
U7_coherent_K3#0030,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.505552255064447,1.1839930688808629,3,1.0,0,0.0
U7_coherent_K3#0031,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.985682478461228,0.9551898586569992,3,1.0,0,0.0
U7_coherent_K3#0032,U7_coherent_K3,3,FROST-DOA,FROST-DOA,4.497599076094855,4.2247487860362725,3,1.0,0,0.0
U7_coherent_K3#0033,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9569440377687276,0.7642231851317097,3,1.0,0,0.0
U7_coherent_K3#0034,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.7124083659644002,0.5955331714812017,3,1.0,0,0.0
U7_coherent_K3#0035,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9773092948452592,0.8263746300802962,3,1.0,0,0.0
U7_coherent_K3#0036,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.0682653859762334,1.036943188032616,3,1.0,0,0.0
U7_coherent_K3#0037,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9984602149139636,0.9270735523551922,3,1.0,0,0.0
U7_coherent_K3#0038,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.901895464471582,2.849057911587645,3,1.0,0,0.0
U7_coherent_K3#0039,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.566761713233854,7.294628043445669,4,0.0,1,1.0
U7_coherent_K3#0040,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.570007833432143,1.3105464042271902,3,1.0,0,0.0
U7_coherent_K3#0041,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.3658240550117156,1.2053664406568518,3,1.0,0,0.0
U7_coherent_K3#0042,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.4120504768232177,0.3830149880211315,3,1.0,0,0.0
U7_coherent_K3#0043,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.6699731894295746,1.5649812275693389,3,1.0,0,0.0
U7_coherent_K3#0044,U7_coherent_K3,3,FROST-DOA,FROST-DOA,14.45647933393329,8.872772915376453,2,0.0,1,1.0
U7_coherent_K3#0045,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.502654186673254,6.448641499709362,4,0.0,1,1.0
U7_coherent_K3#0046,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.932803049852123,0.917438808733912,3,1.0,0,0.0
U7_coherent_K3#0047,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.644587478558622,7.581800024051448,4,0.0,1,1.0
U7_coherent_K3#0048,U7_coherent_K3,3,FROST-DOA,FROST-DOA,7.078769687034782,4.79178017257739,3,1.0,0,1.0
U7_coherent_K3#0049,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.720683459941296,3.448936907494543,3,1.0,0,0.0
U7_coherent_K3#0050,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.13804288254913,2.615597599305896,3,1.0,0,0.0
U7_coherent_K3#0051,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.735114557631018,8.180261931030513,4,0.0,1,1.0
U7_coherent_K3#0052,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.3108738512788167,2.967171066628808,3,1.0,0,0.0
U7_coherent_K3#0053,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.7304170819284035,0.6409594303252106,3,1.0,0,0.0
U7_coherent_K3#0054,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.782174585985356,8.386736312427443,4,0.0,1,1.0
U7_coherent_K3#0055,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.8439716604378773,1.7646834987219908,3,1.0,0,0.0
U7_coherent_K3#0056,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.0681525443364974,0.8697924602127974,3,1.0,0,0.0
U7_coherent_K3#0057,U7_coherent_K3,3,FROST-DOA,FROST-DOA,4.983627487255752,3.353261319054932,3,1.0,0,0.0
U7_coherent_K3#0058,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9445607324978472,0.9244054414665586,3,1.0,0,0.0
U7_coherent_K3#0059,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.571016105409765,7.345462770331915,4,0.0,1,1.0
U7_coherent_K3#0060,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.5993766592286645,1.5858891311569632,3,1.0,0,0.0
U7_coherent_K3#0061,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.574059413572767,3.50170811417564,3,1.0,0,0.0
U7_coherent_K3#0062,U7_coherent_K3,3,FROST-DOA,FROST-DOA,14.469990394558677,9.156439665722557,2,0.0,1,1.0
U7_coherent_K3#0063,U7_coherent_K3,3,FROST-DOA,FROST-DOA,4.4360342440339045,3.9017822056123017,3,1.0,0,0.0
U7_coherent_K3#0064,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.9254563603073102,0.7557962806325116,3,1.0,0,0.0
U7_coherent_K3#0065,U7_coherent_K3,3,FROST-DOA,FROST-DOA,4.615277935980967,4.232979558933043,3,1.0,0,0.0
U7_coherent_K3#0066,U7_coherent_K3,3,FROST-DOA,FROST-DOA,14.648016049692536,9.993645663196508,2,0.0,1,1.0
U7_coherent_K3#0067,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.5672631072139773,2.1240852919787425,3,1.0,0,0.0
U7_coherent_K3#0068,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.920236600070517,2.571874768770684,3,1.0,0,0.0
U7_coherent_K3#0069,U7_coherent_K3,3,FROST-DOA,FROST-DOA,3.623948354039812,3.4097652190041443,3,1.0,0,0.0
U7_coherent_K3#0070,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.74859446462135,7.661165534327091,4,0.0,1,1.0
U7_coherent_K3#0071,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6798639163890242,0.53160062758494,3,1.0,0,0.0
U7_coherent_K3#0072,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6400795463370983,0.6085034577878368,3,1.0,0,0.0
U7_coherent_K3#0073,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.495031999286959,1.304573717094615,3,1.0,0,0.0
U7_coherent_K3#0074,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.509052560924154,6.587080423572918,4,0.0,1,1.0
U7_coherent_K3#0075,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6294142775260029,0.5154785060650351,3,1.0,0,0.0
U7_coherent_K3#0076,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.928497911783454,8.74555728494651,4,0.0,1,1.0
U7_coherent_K3#0077,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.7245929426032047,0.6824433091649936,3,1.0,0,0.0
U7_coherent_K3#0078,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.5690230581062485,0.5426998808526987,3,1.0,0,0.0
U7_coherent_K3#0079,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.510688599842243,6.673883855732694,4,0.0,1,1.0
U7_coherent_K3#0080,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.6742841168938151,0.6483332615149848,3,1.0,0,0.0
U7_coherent_K3#0081,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.551317632913385,7.118196918701185,4,0.0,1,1.0
U7_coherent_K3#0082,U7_coherent_K3,3,FROST-DOA,FROST-DOA,20.429270616621064,17.145704334103556,1,0.0,2,1.0
U7_coherent_K3#0083,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.5682945101732302,0.4562143972860658,3,1.0,0,0.0
U7_coherent_K3#0084,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.924616101353218,8.215227002954315,4,0.0,1,1.0
U7_coherent_K3#0085,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.77593105304553,2.4909676574844126,3,1.0,0,0.0
U7_coherent_K3#0086,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.631123855607926,7.59339719842944,4,0.0,1,1.0
U7_coherent_K3#0087,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.521449660349672,6.73765769285728,4,0.0,1,1.0
U7_coherent_K3#0088,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.700710223272296,7.833149041100511,4,0.0,1,1.0
U7_coherent_K3#0089,U7_coherent_K3,3,FROST-DOA,FROST-DOA,2.383866626265727,2.0722191577591693,3,1.0,0,0.0
U7_coherent_K3#0090,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.7731080545032183,1.1681746684384728,3,1.0,0,0.0
U7_coherent_K3#0091,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.1666613812051774,0.9812212978491702,3,1.0,0,0.0
U7_coherent_K3#0092,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.8887233583816321,0.8453335153561632,3,1.0,0,0.0
U7_coherent_K3#0093,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.507536566086223,6.596896237715648,4,0.0,1,1.0
U7_coherent_K3#0094,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.3598109406856391,1.089772214948411,3,1.0,0,0.0
U7_coherent_K3#0095,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.3533513909869903,1.245826700839468,3,1.0,0,0.0
U7_coherent_K3#0096,U7_coherent_K3,3,FROST-DOA,FROST-DOA,0.2969851937344021,0.2528659104811826,3,1.0,0,0.0
U7_coherent_K3#0097,U7_coherent_K3,3,FROST-DOA,FROST-DOA,1.2920223160872748,1.259124067792924,3,1.0,0,0.0
U7_coherent_K3#0098,U7_coherent_K3,3,FROST-DOA,FROST-DOA,12.61312566860556,7.626079593839751,4,0.0,1,1.0
U7_coherent_K3#0099,U7_coherent_K3,3,FROST-DOA,FROST-DOA,5.582704946470735,4.1552398693856105,3,1.0,0,1.0
U8_mismatch_K2#0000,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.1703519491191052,0.1453334659391707,2,1.0,0,0.0
U8_mismatch_K2#0001,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.6566243983039932,1.6116100224333874,2,1.0,0,0.0
U8_mismatch_K2#0002,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8567782910704087,0.6338978197914851,2,1.0,0,0.0
U8_mismatch_K2#0003,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.9712209321108314,0.919230428007726,2,1.0,0,0.0
U8_mismatch_K2#0004,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2616513621920432,0.2560495367105051,2,1.0,0,0.0
U8_mismatch_K2#0005,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.817589999292198,0.7993127579258594,2,1.0,0,0.0
U8_mismatch_K2#0006,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.1250624043603303,0.1023814577674659,2,1.0,0,0.0
U8_mismatch_K2#0007,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7056231304436836,0.6013970515316478,2,1.0,0,0.0
U8_mismatch_K2#0008,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4789986005393878,0.4513010688188501,2,1.0,0,0.0
U8_mismatch_K2#0009,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.668530885657778,0.6394401094013595,2,1.0,0,0.0
U8_mismatch_K2#0010,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4497721251407755,0.4137768669829569,2,1.0,0,0.0
U8_mismatch_K2#0011,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7498559792482918,0.717415071624627,2,1.0,0,0.0
U8_mismatch_K2#0012,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3898203519926966,0.2812310176066974,2,1.0,0,0.0
U8_mismatch_K2#0013,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5572156976166901,0.4217485541304491,2,1.0,0,0.0
U8_mismatch_K2#0014,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3876794894514558,0.3876781787802228,2,1.0,0,0.0
U8_mismatch_K2#0015,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7046587761882213,0.5705535104325072,2,1.0,0,0.0
U8_mismatch_K2#0016,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.4874994958658607,1.4653242925089511,2,1.0,0,0.0
U8_mismatch_K2#0017,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.0470644233530464,0.9707721234678122,2,1.0,0,0.0
U8_mismatch_K2#0018,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.1614000495012698,0.1296380034602186,2,1.0,0,0.0
U8_mismatch_K2#0019,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.742374650781553,13.570480791209231,1,0.0,1,1.0
U8_mismatch_K2#0020,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4246016506078369,0.3012255859286061,2,1.0,0,0.0
U8_mismatch_K2#0021,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.1721715041626792,0.1379681583807923,2,1.0,0,0.0
U8_mismatch_K2#0022,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4047604347902816,0.4045909770261104,2,1.0,0,0.0
U8_mismatch_K2#0023,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.852475571225968,1.7378359823985807,2,1.0,0,0.0
U8_mismatch_K2#0024,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.01253570296002,0.929046212843252,2,1.0,0,0.0
U8_mismatch_K2#0025,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.0696747985390702,1.059914994619824,2,1.0,0,0.0
U8_mismatch_K2#0026,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5642449780337453,0.5577292509321623,2,1.0,0,0.0
U8_mismatch_K2#0027,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6234233810426612,0.6201847118808246,2,1.0,0,0.0
U8_mismatch_K2#0028,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.3015994185299329,1.0089390634089312,2,1.0,0,0.0
U8_mismatch_K2#0029,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.726712876479098,13.431758929425907,1,0.0,1,1.0
U8_mismatch_K2#0030,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.4293621340324063,1.4144401332150889,2,1.0,0,0.0
U8_mismatch_K2#0031,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.1850042688120812,1.0848865913462653,2,1.0,0,0.0
U8_mismatch_K2#0032,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.3935375739245563,1.3313483074063086,2,1.0,0,0.0
U8_mismatch_K2#0033,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7177399046511531,0.6826201710435447,2,1.0,0,0.0
U8_mismatch_K2#0034,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5563714080691093,0.554897565781669,2,1.0,0,0.0
U8_mismatch_K2#0035,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3878049349047628,0.37974809333311,2,1.0,0,0.0
U8_mismatch_K2#0036,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7705941790046481,0.768354654800818,2,1.0,0,0.0
U8_mismatch_K2#0037,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.1624008434012911,1.1614393591061545,2,1.0,0,0.0
U8_mismatch_K2#0038,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2765712406951732,0.239502477524848,2,1.0,0,0.0
U8_mismatch_K2#0039,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.1711326068484955,1.1139093816504175,2,1.0,0,0.0
U8_mismatch_K2#0040,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5275309947763378,0.5148782285825986,2,1.0,0,0.0
U8_mismatch_K2#0041,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.680274368688035,12.682484964696336,4,0.0,2,1.0
U8_mismatch_K2#0042,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.0720278979133355,1.044495998533476,2,1.0,0,0.0
U8_mismatch_K2#0043,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6391081007084431,0.6323396319573025,2,1.0,0,0.0
U8_mismatch_K2#0044,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3658906451809525,0.2631900012591384,2,1.0,0,0.0
U8_mismatch_K2#0045,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4564273734103358,0.4525714059018337,2,1.0,0,0.0
U8_mismatch_K2#0046,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2972888403583812,0.2150879939322507,2,1.0,0,0.0
U8_mismatch_K2#0047,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.1467089731160915,0.1418172841098126,2,1.0,0,0.0
U8_mismatch_K2#0048,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.763429264032368,13.732765025923737,1,0.0,1,1.0
U8_mismatch_K2#0049,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2095863661034405,0.2071676290034574,2,1.0,0,0.0
U8_mismatch_K2#0050,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5870006236480628,0.5839372017132929,2,1.0,0,0.0
U8_mismatch_K2#0051,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.697489821891936,0.5441193194338414,2,1.0,0,0.0
U8_mismatch_K2#0052,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8265396251412093,0.8147258721316728,2,1.0,0,0.0
U8_mismatch_K2#0053,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,22.24338398521813,16.487930188953328,2,1.0,0,1.0
U8_mismatch_K2#0054,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.9451159920187464,0.937441961191306,2,1.0,0,0.0
U8_mismatch_K2#0055,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6460196520647965,0.6436520009269167,2,1.0,0,0.0
U8_mismatch_K2#0056,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.9424083423136224,0.6745663767145764,2,1.0,0,0.0
U8_mismatch_K2#0057,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.710972322577002,0.6080914501862136,2,1.0,0,0.0
U8_mismatch_K2#0058,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7121599787733507,0.6816140964932762,2,1.0,0,0.0
U8_mismatch_K2#0059,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3934013482440606,0.3784010487948297,2,1.0,0,0.0
U8_mismatch_K2#0060,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3727978656776124,0.3724499356740747,2,1.0,0,0.0
U8_mismatch_K2#0061,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.784860267125946,13.878632424033905,1,0.0,1,1.0
U8_mismatch_K2#0062,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8431233792351955,0.8279890904162706,2,1.0,0,0.0
